state,0,1,2
"[0, 1]",0.07506353243235891,3.725604684720915,0.1114879207868898
"[1, 1]",6.496081582491507,6.369532982475182,6.714529634745978
"[1, 0]",3.6013471648582427,3.519148569884078,3.8463972195428107
"[0, 0]",0.0,0.1846438135929631,0.0
