state,0,1,2,3,4,5,6,7,8,9
"[0, 0, 0, 15, 13, 7]",0.0,5.098084739627564e-05,4.297425913037021e-05,0.0,0.0,0.005568877526135791,0.0,0.00010064204156011618,4.325235651351941e-05,0.0
"[1, 0, 0, 15, 13, 7]",3.466296629069751e-05,0.0001012451815604246,0.006509598527404582,0.0,0.0,0.0,1.752903456618613e-05,5.241727241377739e-05,0.0,0.0
"[1, 0, 0, 15, 13, 6]",0.0,2.5682772949721392e-05,0.0036012732059100302,0.0,2.625274494791805e-05,2.6233870876455048e-05,2.5657931076781116e-05,0.0,0.0,4.2466463144756734e-05
"[1, 0, 0, 15, 13, 5]",0.0003544654977404914,1.2692879513439018e-06,0.0,0.0,0.0,2.49947083852727e-06,0.0,1.254139990316508e-06,0.0,0.0
"[1, 0, 0, 23, 13, 5]",0.0,0.0,0.0,8.91e-06,0.0,0.0,0.0,0.02163731238911892,9.779354791188193e-05,0.00018681561243276312
"[1, 0, 0, 23, 13, 6]",0.0,0.0,0.0,0.0,0.0,0.00036649713952282377,0.0,0.030910878581726912,0.01010487552095191,0.0
"[1, 0, 0, 23, 14, 7]",8.374476374579103e-06,8.167607652325006e-06,0.002887563020864855,8.646931896622306e-06,1.7554996862743843e-05,1.751110881885451e-05,0.0,8.399650134431645e-06,8.690296563332861e-06,2.555402978979214e-05
"[1, 0, 0, 23, 14, 6]",8.118724357296152e-06,0.0,0.0019558683004701873,0.0,0.0,8.638284964725685e-06,7.870782869462287e-06,1.7181374860677455e-05,1.637116881267874e-05,8.955089910044992e-06
"[1, 0, 0, 23, 15, 7]",0.0,0.0,0.001999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 0, 0, 23, 15, 6]",0.0,0.0,0.010998812483613715,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 0, 0, 23, 16, 7]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
"[1, 1, 0, 23, 16, 7]",0.0,5.094817589561688e-05,3.4906250435921676e-05,1.6564268211818673e-05,1.7459193261064632e-05,8.2658179252214e-06,1.692409063900291e-05,0.0,5.079165649740555e-05,0.0037336151979271434
"[1, 1, 0, 23, 17, 8]",0.0,0.0,0.0,0.0,0.0,0.0010090000000000001,0.0,0.0,0.0,0.0
"[1, 1, 0, 23, 18, 9]",0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 1, 0, 23, 19, 10]",0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0
"[1, 1, 0, 23, 19, 8]",0.000984074830214844,0.0,8.973026991e-06,0.0,0.0,9e-06,0.0,0.0,0.0,8.964053964009001e-06
"[1, 1, 0, 23, 19, 9]",0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 1, 0, 23, 20, 10]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 1, 0, 23, 20, 11]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 1, 0, 23, 21, 12]",0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 1, 0, 23, 21, 11]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0
"[1, 1, 0, 23, 21, 10]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 1, 0, 31, 21, 10]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
"[1, 2, 0, 31, 21, 11]",0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 2, 1, 31, 21, 11]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 2, 1, 31, 21, 12]",0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 2, 1, 31, 22, 12]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 2, 1, 31, 23, 13]",0.0,0.0,0.0009821076646292445,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 2, 1, 31, 23, 12]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0
"[1, 2, 2, 31, 23, 12]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 2, 2, 31, 24, 13]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 2, 2, 31, 25, 14]",0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 2, 2, 31, 25, 13]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 2, 2, 31, 26, 14]",0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 2, 2, 31, 26, 13]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 2, 2, 31, 27, 14]",0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 2, 3, 31, 27, 14]",0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 2, 3, 31, 27, 13]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 2, 3, 31, 28, 14]",0.0,0.0,0.001988164286976243,0.0,0.0,0.0,0.0,0.0,0.0,8.901493517965845e-06
"[1, 2, 3, 31, 28, 13]",8.75137269939386e-06,7.82367607669091e-06,0.001869604368436,1.6367597325148366e-05,0.0,2.5276891535518763e-05,0.0,1.661213831611036e-05,8.973026991e-06,8.88369943242343e-06
"[1, 2, 3, 31, 28, 12]",0.0,0.0,0.001978416589205058,0.0,0.0,0.0,8.812878083682345e-06,0.0,0.0,8.946134820134945e-06
"[1, 2, 3, 31, 28, 11]",0.0,8.928251496629496e-06,0.001990125556964615,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 2, 3, 31, 28, 10]",7.345758043062356e-06,7.17865114031957e-06,0.0017986516254351525,2.3850291581128414e-05,8.964053964009001e-06,3.0789310946794795e-05,1.6047543315705032e-05,1.5721127761784158e-05,4.809704418293144e-05,3.2029843824346634e-05
"[1, 2, 3, 31, 28, 9]",0.0,8.467150733648504e-06,0.0019403865807013354,0.0,8.901493517965845e-06,0.0,0.0,8.830530313779593e-06,0.0,0.0
"[1, 2, 3, 31, 28, 8]",0.0,8.75137269939386e-06,0.0019716509969333247,1.75286542074793e-05,0.0,0.0,1.754623513749306e-05,0.0,0.0,0.0
"[1, 2, 3, 31, 28, 7]",0.0,0.0,0.001989144431407651,0.0,0.0,0.0,8.910403921887732e-06,0.0,0.0,0.0
"[1, 2, 3, 31, 28, 6]",0.0,8.830530313779593e-06,0.001980358334515755,0.0,0.0,8.901493517965845e-06,0.0,0.0,0.0,0.0
"[1, 2, 3, 31, 28, 5]",8.804065205598664e-06,8.804065205598664e-06,0.0019774471726158533,1.773151462245442e-05,8.804065205598664e-06,0.0,0.0,8.910403921887732e-06,0.0,0.0
"[1, 2, 3, 31, 28, 4]",0.0,0.0,0.0010150856983190527,0.0,2.6174355174933427e-05,0.0,0.0,1.7634195218280202e-05,8.75137269939386e-06,8.804065205598664e-06
"[1, 2, 3, 31, 28, 3]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 0, 15, 13, 5]",0.0,1.6014607119e-07,0.0019648828785464407,0.0,9.15861130038553e-06,0.0,0.0,0.0,0.0,0.0
"[0, 0, 0, 15, 13, 6]",4.3961627051614674e-05,0.0,0.0011869505999294381,0.0,0.0,0.0,0.0,0.0,4.15035226057229e-05,0.0
"[1, 0, 0, 15, 13, 4]",0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0
"[0, 0, 0, 15, 13, 4]",0.0,0.0,0.0,0.0,0.001043708328397814,0.0,0.0,0.0,0.0,0.0
"[1, 0, 0, 23, 13, 4]",0.0,8.982009000000001e-05,0.0,0.0,0.0,0.0,0.0,0.00997002999,0.0,0.001
"[1, 1, 0, 23, 13, 4]",2.566011169701919e-05,9.033337996361095e-06,0.0028454241259707603,2.6336365976002267e-05,5.2199624683915537e-05,0.0,3.485126056908213e-05,5.165389557776825e-05,3.462943515976699e-05,0.0
"[1, 1, 0, 23, 13, 3]",8.973026991e-06,0.0,0.0019522743820355852,8.928251496629496e-06,8.768901733960047e-06,0.0,1.7415227722470677e-05,0.0,8.928251496629496e-06,0.0
"[1, 1, 0, 23, 14, 4]",7.67437981763206e-05,0.0,0.008349396882238127,1.8753004616397486e-05,0.00048772920755841225,0.00025288935490462507,0.0,0.00015598078980828364,0.00023842730003054055,0.00016746264326879435
"[1, 1, 0, 31, 14, 4]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
"[1, 1, 0, 31, 14, 5]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 1, 0, 31, 15, 6]",0.0,0.0,0.0010891000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 1, 0, 31, 15, 7]",0.0,0.0,0.0,0.019830907553846294,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 1, 0, 31, 16, 7]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
"[1, 2, 0, 31, 16, 7]",2.6203532735989047e-05,0.0,0.001970059088828893,0.0,0.0,0.0,1.708468570769599e-05,1.8114742176327953e-05,9.003147239612843e-06,8.61540771314847e-06
"[1, 2, 0, 31, 17, 8]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 2, 0, 31, 18, 9]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 2, 0, 31, 19, 10]",2.495757620980361e-05,7.902344866460406e-06,0.0018693389353106446,0.0,0.0,0.0,0.0,1.765184826624924e-05,3.4759815025600886e-05,1.6961129394005855e-05
"[1, 2, 0, 31, 19, 9]",6.908720876041122e-08,2.8501395696246796e-07,2.9601445781358026e-07,7.5390085834933955e-06,7.020205660498848e-08,2.8375405501859537e-07,6.999166097114128e-08,1.4615480775509622e-07,0.0,2.1788001041460407e-07
"[1, 2, 0, 31, 20, 10]",0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 2, 0, 31, 20, 9]",6.177297222549269e-05,3.7383645982544574e-05,0.00199511510576244,9.827261206150103e-05,4.457645964850608e-05,8.504442919679992e-05,8.413745638660792e-05,8.491522683639713e-05,0.0050173650635579724,0.00016036889089305833
"[1, 2, 1, 31, 20, 9]",0.0,8.698995558891751e-06,0.001956889511478093,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 2, 1, 31, 20, 8]",0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 2, 1, 31, 21, 9]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 2, 1, 31, 22, 10]",0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 2, 1, 31, 22, 9]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0
"[1, 2, 2, 31, 22, 9]",0.0,9e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 2, 2, 31, 23, 10]",0.0,0.0,0.00199801,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 2, 2, 31, 23, 9]",0.0,0.0,0.003967478725443238,0.0,8.973026991e-06,8.973026991e-06,0.0,0.0,0.0,0.0
"[1, 2, 2, 31, 23, 8]",0.0,0.0,0.0020110748302148438,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 2, 2, 31, 23, 7]",0.0,0.0,2.6385783421179192e-05,0.0,0.0,0.0,2.6385783421179192e-05,0.002902436176329711,0.0,2.649159094133877e-05
"[1, 2, 3, 31, 23, 7]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 2, 3, 31, 24, 8]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 2, 3, 31, 25, 9]",0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 2, 4, 31, 25, 9]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 2, 4, 31, 26, 10]",0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 2, 4, 31, 26, 9]",0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0
"[1, 2, 5, 31, 26, 9]",0.0,0.0,0.0019582611347737054,0.0,8.874815732991007e-06,8.664251735842255e-06,8.638284964725685e-06,0.0,0.0,0.0
"[1, 2, 5, 31, 26, 8]",0.0,8.54373751331639e-06,0.0029001703752715305,0.0,8.577998071919048e-06,2.6106039417033003e-05,1.7132036886281608e-05,0.0,9e-06,1.7304303298505074e-05
"[1, 2, 5, 31, 26, 7]",8.54373751331639e-06,1.709778994454593e-05,0.002897645576498334,8.910403921887732e-06,0.0,0.0,1.714713111101592e-05,0.0,0.0,0.0
"[1, 2, 5, 31, 26, 6]",0.0,2.4246249589642995e-05,0.0028106034649923494,1.6923811884990458e-05,2.4541767217983928e-05,3.290929809608095e-05,0.0,2.4707979337360304e-05,0.0,1.6621105002496717e-05
"[1, 2, 5, 31, 26, 5]",8.192159562726657e-06,7.855049174506232e-06,0.0018093634395741267,2.6096306163016796e-05,2.4383015710072956e-05,8.18396740316393e-06,4.232257429893083e-05,0.0,4.828949625299124e-05,1.675972873851741e-05
"[1, 2, 5, 31, 26, 4]",0.0,0.0,0.0,7.159889443605079e-10,0.0,7.138431247782706e-10,0.0,7.138431247782706e-10,0.0,9.525414961648398e-06
"[1, 0, 0, 15, 13, 3]",0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0
"[1, 0, 0, 15, 13, 2]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 0, 23, 13, 6]",0.0,0.0,0.0,9.794623056824284e-05,0.0,0.0,0.0,0.0,0.0,1.0680085428849998e-05
"[1, 1, 0, 23, 13, 5]",2.639459069030676e-05,8.292169726734713e-06,0.0019387931361675805,8.865544072165949e-06,8.76850923240286e-06,8.317096071979533e-06,0.0,0.0,0.0,8.972625352667912e-06
"[1, 1, 0, 23, 14, 6]",3.4395025439336576e-05,0.0,0.0028480837566213966,1.759892724459647e-05,1.7547383093927644e-05,8.257618395625008e-06,8.577609218483831e-06,1.7117503797337946e-05,0.0,0.0
"[1, 1, 0, 23, 14, 5]",2.8334480124923557e-07,2.738153688226226e-05,0.003086759518172066,0.0,1.84921622678286e-05,0.0,1.3324383315381526e-07,9.376488667407691e-06,2.7837874214739436e-05,5.561035202252635e-07
"[1, 1, 0, 23, 15, 6]",0.0,4.0307831978423484e-05,0.002711142330998897,0.0,2.5315466048705044e-05,4.168100160300974e-05,0.0,1.6428562369110395e-05,2.560842585921395e-05,0.0
"[1, 1, 0, 23, 15, 5]",8.77767941337342e-06,8.52665858202727e-06,3.2729134140245675e-05,1.5876897143950948e-05,7.908986232402635e-06,0.0009467620341427945,1.593484372693807e-05,8.25921742368146e-06,4.201174279017505e-05,2.505924392133711e-05
"[0, 1, 0, 23, 15, 5]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 1, 0, 23, 15, 4]",0.0,0.0,0.0,8.207251749319068e-06,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 1, 0, 23, 16, 5]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 1, 0, 23, 16, 6]",1.7287080529299052e-05,0.0,7.987334159691908e-08,0.0,0.0,0.0,7.884119549003477e-08,8.067648567608101e-08,0.0,8.075724291900002e-08
