state,0,1,2,3,4,5,6,7
"[2, 6, 5]",0.21052064534393344,0.21062242492598449,0.21044114521710994,0.2105477860103304,0.22307540543501025,0.21064939039593306,0.21048420362405715,0.21048269812468948
"[2, 7, 5]",0.25662374079602535,0.2826344569925269,0.2563960835678962,0.256775177667271,0.25669679060665507,0.24559255194230128,0.2565617028983158,0.2567404580266672
"[2, 8, 5]",0.25488910805697323,0.23797051441677586,0.2443280051652317,0.2442531954501199,0.24419170373411767,0.24422681495791948,0.24430129873188738,0.24412320926662281
"[2, 9, 5]",0.27212479113019217,0.2693450251487248,0.2952945381775068,0.2808315194072602,0.28940291040754185,0.2753172775710355,0.3415376632664349,0.29906470760875997
"[2, 10, 5]",0.23061618716498633,0.25469339710743133,0.23118667824894218,0.22102397121551273,0.22148608418547885,0.22071533640596266,0.22080116339233352,0.22097816562473369
"[2, 11, 5]",0.22516977520628745,0.22529819919505542,0.22511513831944274,0.22536202848415274,0.22508419429772242,0.22538010163748348,0.2646907015204528,0.2252368943018824
"[2, 12, 5]",0.23372435153998347,0.29192081471865916,0.23504743629369473,0.23341215008041916,0.2340689251352395,0.2337407002642177,0.23386884990775067,0.23334346212696752
"[2, 13, 5]",0.26366145489421167,0.2635768114866021,0.2633802933577592,0.26345445107967636,0.25384868553953815,0.26334379370357425,0.31664799654637693,0.2635964709696944
"[2, 14, 5]",0.2523336741174559,0.239633284408632,0.25397659225997665,0.2518047738464938,0.24817994035744664,0.24505342344337622,0.2524818199545513,0.30106452628093777
"[2, 15, 5]",0.22442228635165729,0.22358709741458366,0.2142181352339901,0.22433009771398918,0.22626118956751254,0.22328089678510835,0.2852843720222004,0.2241685131781381
"[2, 16, 5]",0.24144766371884863,0.2414396088811879,0.24423085837110786,0.24958955958847248,0.24818515840341288,0.2469365555772796,0.38290604443072834,0.2399297669257555
"[2, 17, 5]",0.2728654876955283,0.23340643200746297,0.24480940929411926,0.26181065691334643,0.27575912084554854,0.25869110808574636,0.26344311933982734,0.3357656027419132
"[2, 18, 5]",0.2826667270544062,0.2324570277740119,0.2219797797856401,0.2311204825761903,0.22160956717357613,0.2313683572116543,0.2210011115543891,0.22142726253054962
"[2, 19, 5]",0.19218171873505893,0.19820584520430842,0.20695356121707154,0.1971047884867117,0.21452466105251564,0.20880287084820465,0.20354334441080107,0.2792992818600402
"[2, 20, 5]",0.16368272875479695,0.1647500990112431,0.1767393271476906,0.17441513585108684,0.16619858394270004,0.16281979608046812,0.17531322047236858,0.29273979076981727
"[2, 21, 5]",0.1877375912683979,0.17738610277868047,0.17751944457571964,0.17752338360040104,0.2344504369791752,0.17744075004782472,0.18327202940614468,0.17723019552083485
"[2, 22, 5]",0.19384285744674454,0.21979305691528814,0.19667007612609563,0.20134068045003234,0.20155286792598426,0.19860512291387517,0.2449259719450779,0.20882571881040612
"[2, 23, 5]",0.20856820702148385,0.20322232989775374,0.23489864230187438,0.20086768215371956,0.19873938046557513,0.187540807988657,0.24474268859480275,0.2248193044365255
"[2, 24, 5]",0.16247573630986015,0.16221688565674866,0.16193895605099007,0.16233075366630273,0.22852375906119518,0.16183229086984163,0.1616740672018835,0.16288907627552843
"[2, 25, 5]",0.1898682095492905,0.16908965025769154,0.1823131734306908,0.17596448505375215,0.1808557819351944,0.1654272851320824,0.21954336561770754,0.17967504270441045
"[2, 26, 5]",0.12892327447329785,0.12889487363809868,0.12925052476384666,0.1279967883619624,0.12898013915966636,0.1282477173165391,0.170900991439023,0.12741311271141262
"[2, 27, 5]",0.1295545739605548,0.14493473477978133,0.1366572019989281,0.1228587752971463,0.13400259987363752,0.1372576997973474,0.13203275765507452,0.23457687333084087
"[2, 28, 5]",0.1374797131021231,0.14842467740102494,0.13381777180252508,0.11636387126081388,0.1346729319098233,0.14830030429471194,0.27398901913140294,0.17014131868939208
"[2, 29, 5]",0.09914407976417415,0.14145540261249315,0.12615789309547093,0.1390057593711528,0.11309987329670906,0.10461551443988294,0.12825052287889221,0.40934991300067275
"[2, 30, 5]",0.10608173120727064,0.25887931190184643,0.11501148040749294,0.11588317829006302,0.1242297206516003,0.10922860887404995,0.10169511267224784,0.1327921347884176
"[2, 31, 5]",0.11206960112868343,0.09656433060299396,0.10295023982803125,0.07530269633787967,0.09606740780771852,0.08908188211653874,0.08710079915334559,0.3109690085000188
"[2, 32, 5]",0.09506970727985431,0.08096076651129129,0.1051974620313992,0.0925826606586433,0.10080145532952804,0.10286211725469774,0.07738511632058445,0.286289338666668
"[2, 33, 5]",0.29208081270520775,0.0853900733028258,0.09107399809432312,0.10029328568515355,0.06318445419571767,0.07208833550656017,0.08972133511446179,0.09113265860014129
"[2, 34, 5]",0.08408674379277957,0.06626207693110908,0.05695827849310867,0.07803332642882355,0.2249120785679686,0.08210787786828683,0.05692466974810743,0.07279817722938867
"[2, 35, 5]",0.0474097328842099,0.060204874284312974,0.06532281649658392,0.08422591702199662,0.06904433086112188,0.1495570297386766,0.07512081319245904,0.07497092533386082
"[2, 36, 5]",0.04250197768363887,0.045079136456554585,0.04541305706217968,0.20673625007817795,0.03425304398902937,0.049207804502477116,0.04337358539566327,0.05451512566152625
"[2, 37, 5]",0.051841287359715923,0.035470089591928176,0.04681966210051033,0.06156916337875229,0.03193252191256097,0.042662033645476466,0.04226166084659578,0.03516548811274636
"[2, 38, 5]",0.021278591972708236,0.02007835028441576,0.021677330193144745,0.022431779613081643,0.021347370734659983,0.022594447367897754,0.02050063473664216,0.032631708617394346
"[2, 39, 5]",0.011222922598621734,0.009061795204599488,0.01030999527100086,0.010335331260114232,0.011065750093521964,0.03720407826748854,0.010503603160521617,0.009011942470076034
"[2, 40, 5]",0.0034104502156582332,0.03837706653782533,0.003535864133079584,0.003606908858004483,0.003296776039047409,0.0035859423315059416,0.004525739774911442,0.0032162015573971975
"[2, 41, 5]",0.04052783768323493,8.946134820134946e-05,0.0011086588610594908,0.0011614849651008874,0.0002781204665027106,0.0012305118801554705,0.0009047670858423136,0.0008080143468524473
"[2, 42, 5]",0.00043292882435818595,0.0,0.0004795470209072011,0.0004977989252823357,0.00025821732203950616,0.0005819791747000805,0.03570765069601631,0.0002585163225211577
"[2, 43, 5]",5.100824663066524e-06,5.895046465832685e-08,7.728163488109697e-08,1.1555467898856869e-07,1.1429181551749281e-07,1.1450607522633939e-07,3.871008798973467e-08,1.2464093496049556e-07
"[0, 0, 2]",0.0008553785077653649,0.00037413584438169943,0.0004624357642926426,0.0004231304620244987,0.0005394393032338669,0.0004698700602932389,0.0005176587241952417,0.00041781374805656315
"[0, 0, 3]",0.00010626598319706089,0.00011222939650749842,0.00015070073521414293,0.00010895448031144832,0.0007009121878082693,0.00022687453688968536,0.00011571496583117495,0.00011162083963449779
"[0, 0, 4]",2.4562881938441564e-05,5.654943562367943e-06,1.449996166585167e-05,4.394746359868444e-06,2.875383417487043e-05,0.0017844245518106206,0.00010079846836823956,1.25262669203425e-08
"[0, 0, 5]",0.0001669345010398131,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 0, 5]",0.006141606858605336,0.005913644348337014,0.005081257207053098,0.005781397321960544,0.004542987263477673,0.004688584069050191,0.004811086926459407,0.0499647916414778
"[2, 0, 5]",0.05768171882617457,0.05864012399776317,0.05608249082482802,0.05536687197827198,0.06017923460948738,0.056265585990213446,0.05986873426957254,0.1173825013255331
"[1, 0, 3]",0.0031648348723833973,0.0033910457929615307,0.002620754437739542,0.0022333062175918347,0.005732031184491492,0.002950929160313056,0.003121801636376247,0.0030392785537346856
"[2, 1, 3]",0.12061897137599382,0.12008257347636726,0.12085597541647673,0.12133477643816587,0.1173410398383009,0.120850753536246,0.18650569713895482,0.11930209603192192
"[2, 2, 3]",0.11185630967539661,0.10334618171404122,0.10970273028946154,0.11819190682214467,0.1350794982289961,0.11091290618397397,0.21513446019333385,0.106065814482796
"[2, 3, 3]",0.09737750904624662,0.09905763797069744,0.12441777961962493,0.10347223602575266,0.2979583552447161,0.10032048601660519,0.10257472369877974,0.10075645778893572
"[2, 4, 3]",0.07865185994695635,0.07973336690951097,0.07717237389985637,0.07512701127260903,0.26819953233667315,0.0810943822003353,0.08421967569259953,0.08432518484947195
"[2, 4, 4]",0.2140352880745331,0.20088528792839444,0.1940810157120311,0.20960305261298617,0.18849523923626293,0.2531457609846003,0.21728049646192132,0.21722119022785774
"[1, 0, 4]",0.004512289883413781,0.004205795250855057,0.003809619588874153,0.01289555236012073,0.003074005837613204,0.0035285153161437807,0.0034551578761935955,0.003000847457475129
"[1, 1, 5]",0.0012306511839178954,0.0016782111253969554,0.004399586880707383,0.010381175987821102,0.027856672704079453,0.0013711324608091892,0.001886511035530722,0.000894272250176794
"[2, 3, 4]",0.1590958374429906,0.15918237213553313,0.15895810801212112,0.1947576367925049,0.16949848803249173,0.1590825893720132,0.1589760732358139,0.15896516581873893
"[1, 1, 1]",0.014014443551261883,0.014259140188180787,0.012840166618644846,0.08265008111526248,0.009595939004731475,0.012648027061055023,0.01573288168533386,0.012524310041642863
"[2, 1, 1]",0.03570201781067967,0.03438510476604049,0.04113337983422895,0.02933430471810678,0.036572271318253496,0.18366161733202824,0.04151669623975846,0.01668382382350734
"[2, 2, 1]",0.022176751636157885,0.0231604635358986,0.01651657603189449,0.15670322288379607,0.027423668092776483,0.02154059143944974,0.027117153463019385,0.02562132765680969
"[2, 2, 2]",0.06660518705910133,0.06151100895006652,0.07528642517637987,0.06329970168183106,0.0746535660565661,0.08881093177399028,0.07180371739797954,0.06903363306797058
"[2, 5, 3]",0.24461843406822936,0.06274486535182865,0.08317299895839513,0.06002131731940496,0.064098269015775,0.0686895570333503,0.06097984710214903,0.06933642904531763
"[2, 6, 3]",0.06266359402144123,0.07650735143869679,0.07462168589544063,0.04654564835305957,0.05473058827645844,0.07512686396883511,0.2836505539877752,0.08169377371013885
"[2, 6, 4]",0.21093832481576183,0.22402520396100256,0.29554323460962556,0.24046574428013534,0.24470323893829096,0.2056750395082976,0.21411248393309604,0.24585580546699526
"[2, 7, 4]",0.23769409837148153,0.27231270345183584,0.23692863094368502,0.2526110803089445,0.22240408546962362,0.23898835936784887,0.23985994173339553,0.3112799451237259
"[2, 8, 4]",0.23219643751139768,0.2239438157694506,0.2378146488120678,0.2381831147535582,0.22877067452747793,0.23553456859454902,0.23195399671593542,0.33063894697752055
"[2, 9, 4]",0.20545426352038945,0.20446778436912058,0.19893792719630363,0.20275534138454815,0.20523014629607864,0.21554417337728185,0.29489505447486625,0.20333736544521414
"[2, 10, 4]",0.20810510687511324,0.2134384748437853,0.21152950371409543,0.2993879205781322,0.2120290682727622,0.21160942015364384,0.2125634923739558,0.21192492542908686
"[2, 11, 4]",0.20921907566175998,0.20935624654482504,0.22103564565429154,0.20934617820329013,0.20929141393881803,0.20904764881994706,0.2093175499735859,0.20937491424484306
"[2, 12, 4]",0.21292616261902514,0.2137256223008924,0.22955043881673823,0.22399849479350653,0.20550722116840936,0.22622458758617012,0.2986606290018714,0.22427467852248933
"[2, 13, 4]",0.22177169149671763,0.19862652359038396,0.2166486405187822,0.20119303037783454,0.3393560399192689,0.20935103138728187,0.21348292377884934,0.21197149750053046
"[2, 14, 4]",0.19096170305949875,0.3207880398222284,0.18771802183995662,0.1913656654480339,0.20286652097376823,0.20146548397787994,0.2102741034635489,0.20383968549907247
"[2, 15, 4]",0.23292302391627281,0.21732654736756893,0.2022457002421412,0.22137128725903996,0.21174665423850292,0.20715227851461385,0.22222582249202474,0.22226875711880814
"[2, 16, 4]",0.21261544610676605,0.2123109691905768,0.20880712154250247,0.2129068633412768,0.2085869268064748,0.3011944559901797,0.21262460020250823,0.20446625630288975
"[2, 17, 4]",0.20562648539424647,0.24721010452212006,0.19161747678994026,0.22840360706831125,0.2974343029408991,0.19345734123205666,0.22694967786625694,0.20295431199983158
"[2, 18, 4]",0.1974582813984315,0.21728139963480217,0.22180182306902618,0.20319323917351678,0.18953007993936924,0.21201693860800727,0.22386539603372077,0.20321389695688585
"[2, 19, 4]",0.1948572204327112,0.20934263931870567,0.17829260232472402,0.2171309106462925,0.20286610385114187,0.18258999086909786,0.22012967945745954,0.2590544563836663
"[2, 20, 4]",0.15531524787761197,0.17602104669189603,0.15349695416802733,0.15855712401580518,0.15487103008095698,0.1655834664455993,0.15307461395627148,0.2880259084457967
"[2, 21, 4]",0.1516545729122291,0.14130786437573867,0.15128627251729204,0.1410857154469949,0.14303499966252828,0.14095289272037317,0.24948650214615994,0.14196979731665912
"[2, 22, 4]",0.13784399536339148,0.1302825427758351,0.14440569062271072,0.13726050078469426,0.1491699866877158,0.12754081098604253,0.16171473820616092,0.2628578669781129
"[2, 23, 4]",0.13776319496688613,0.1356169720953867,0.13631956388723662,0.13631827640205998,0.13691218258715382,0.1310866383911987,0.24015746282874573,0.13481960165365653
"[2, 24, 4]",0.15071457178186307,0.14543253859267335,0.12529740592315858,0.1530253502036441,0.1287932142739809,0.14628803298223392,0.14947902292254459,0.282568614117617
"[2, 25, 4]",0.10648231897279715,0.12929992833041173,0.11692128154809464,0.11019778522383832,0.11195180170450406,0.11064634996110942,0.11314456119827908,0.24830365054951198
"[2, 26, 4]",0.1150242021408418,0.11384256761753918,0.09092738892367576,0.09256931374415245,0.09364634449367758,0.1030240193623507,0.09483129454126886,0.2616075974087416
"[2, 27, 4]",0.08870477237977611,0.08791115731330565,0.09533484410659096,0.10651874486882774,0.12843926238906725,0.10951783544118927,0.25850913382740337,0.102802415843286
"[2, 28, 4]",0.12100910855483811,0.09833386591818696,0.10828954149137458,0.09199587099541759,0.07266752936388651,0.08287408004438862,0.0798309344652762,0.34499056605070705
"[2, 29, 4]",0.08435050247889173,0.11165202337553735,0.07723039684017993,0.19998786405002167,0.07623139653434742,0.0713332402415588,0.06493286344028874,0.07121385061114177
"[2, 30, 4]",0.06293718314536793,0.061898241513846416,0.304792173854493,0.05665019957608093,0.06523264528215932,0.05761496234150502,0.07127833228388533,0.05190918385330777
"[2, 31, 4]",0.04617505688445559,0.05412772955150256,0.07251761665186905,0.04273325252135368,0.15790808802829778,0.05819867512139514,0.052720684762076614,0.051482062365546505
"[2, 32, 4]",0.034484920894519835,0.03728042282357793,0.0412544478702147,0.26458167593264237,0.039855373122272414,0.06239113234134833,0.048511122828460936,0.02271090693157481
"[2, 33, 4]",0.04145608070547893,0.04731364743684875,0.023034742989943967,0.023581050627283502,0.03823861394932178,0.2046497183324663,0.05038442032059971,0.037463722447077734
"[2, 34, 4]",0.2516380216267597,0.01906313484277963,0.042404830221342726,0.0369972882935126,0.016561010519987485,0.0192453602726768,0.023791096615303844,0.01402647839438591
"[2, 35, 4]",3.914136506936444e-06,3.914604194289618e-06,4.278122941884732e-06,3.923462589038467e-06,3.922715987002601e-06,3.915123027748536e-06,3.84160486743505e-06,4.58874145655268e-06
"[2, 5, 4]",0.23821044785610498,0.22926171249221855,0.2585154344558069,0.23459507426157936,0.23143224091270373,0.21626999727464374,0.3427393181424767,0.25344728355103835
"[1, 2, 1]",8.55121747469504e-05,0.0008244070597343528,0.0008468016864688706,0.0005670644649552179,0.0008915349848877767,0.0494652015390256,0.0005681038809342172,0.001140233576414622
"[2, 3, 1]",0.005440219952538263,0.016301592474681846,0.006627375270933562,0.08662919644676048,0.005668026782604096,0.015308326921752755,0.0055440302862808846,0.015766011016450872
"[2, 3, 2]",0.05528355341173594,0.04473124038778348,0.06463541267183046,0.06288540098070862,0.061459178082822655,0.17816866414204777,0.08399611835496686,0.07619907117212672
"[2, 4, 2]",0.048268822065231504,0.052538851006473715,0.05321125379633177,0.05673456505038935,0.05432563427558806,0.04144128456973642,0.1764574809153426,0.05107748873109149
"[2, 0, 1]",0.015009531229656266,0.015006046736211965,0.015002285958289077,0.015072413716076387,0.015001467288248253,0.015007876578804352,0.015011592519955097,0.015010911503711947
"[2, 2, 4]",0.09222600741678082,0.09219400231353247,0.09229010972443752,0.10295155980498058,0.09225451844899728,0.09226681617749591,0.11490718240588704,0.09239741195364247
"[1, 1, 2]",0.016118083835909326,0.005436517352651471,0.015896563932487215,0.005847495347635605,0.004804991446184736,0.005462955436028962,0.005368365436065408,0.004203447141925831
"[2, 1, 2]",0.09414306072644733,0.09357548976159667,0.09306569125858218,0.09071788739339348,0.10395744247675573,0.09372768405919486,0.1193518470733318,0.1038353000267548
"[1, 2, 2]",0.010288295232594325,0.00038950303166038837,0.00019692637635538546,0.00029666185640914844,0.0,0.020425755381104103,0.0003847875101787941,0.010077155074914787
"[1, 2, 3]",0.00043740199060670996,0.0008670621194519427,0.0008643421683415442,0.0011258438707914937,0.0013462410554984567,0.038429653926833764,0.0008711270999123791,0.0011257333208502425
"[2, 5, 2]",0.017077977296044322,0.03235468257916292,0.28935756366769627,0.024187277834109035,0.02303774443864959,0.02056618204396265,0.02784056616584828,0.015433400275264778
"[2, 6, 2]",0.022289038916682817,0.04991051790476281,0.01997095095891148,0.021911835672350628,0.030684707492837603,0.059422495709974606,0.028735685931692147,0.21677921318575646
"[2, 7, 2]",0.01809739848469669,0.014003962288490903,0.02392409620561819,0.023755477913281708,0.024862015218664362,0.02326688927050983,0.03325100224052828,0.21746806899541365
"[2, 8, 2]",0.17983637840420477,0.029742365388676018,0.03211383314921864,0.018395757804959178,0.012683933498561326,0.02948176828534365,0.023346851294848613,0.021288836360415175
"[2, 8, 3]",0.2508006451765324,0.048186169532781924,0.047003444093570386,0.10078712724782352,0.04758980243504263,0.05414777920225619,0.0422781809581206,0.04561629880362338
"[2, 9, 3]",0.23818358705777043,0.0145610697075307,0.027333989023919075,0.033219193837912636,0.03402609686193421,0.0161027403350256,0.027435143689514593,0.026842155416781966
"[2, 10, 3]",0.016036079123850324,0.026517106268805542,0.013382361365007575,0.022768419882650038,0.015800221281885296,0.015353540036646886,0.134165751718829,0.02588579155044121
"[1, 1, 3]",0.004141384665070584,0.00293533551044129,0.0029026631934992884,0.0051803199947523795,0.0025136887723173585,0.013426362516073568,0.004541154487756642,0.05974901914225775
"[2, 9, 2]",0.018336232284138117,0.0101226223254232,0.019696121249536108,0.016552090118846934,0.03220514038230695,0.03601583541575432,0.009543947328417396,0.17982651789470946
"[2, 10, 2]",0.016994137535734904,0.023913668648875,0.026127823726789134,0.02439081560518374,0.026793394370219846,0.04048690255384399,0.019932405164764227,0.11871854623950173
"[2, 11, 3]",0.01785800179554651,0.021910959192353138,0.02628975424880159,0.010806168426545179,0.0181369254985695,0.01193382617346901,0.026796320725878845,0.13363935371694516
"[2, 12, 3]",0.031573248364875565,0.00971274786623793,0.010817459681282936,0.11106656638565583,0.012173461040167914,0.02021631123484363,0.02866014456353661,0.02851064319173745
"[2, 4, 1]",0.0006603143630220848,0.0006780809944152816,0.00028768628140807674,0.0008356799320496054,0.03625829799596533,0.00013576265163446985,0.0006959107553378466,0.0003857067548991798
"[2, 7, 3]",0.0412797197641856,0.04181896017650777,0.085322852175915,0.36165798078493333,0.03195876167091093,0.0411221210212895,0.04926690805803595,0.04065217974557056
"[2, 11, 2]",0.019119292391048554,0.010889632308943483,0.00707027969930874,0.11927961681402556,0.006185046756402849,0.018903451901101414,0.01610358374434761,0.01413579329807343
"[2, 12, 2]",0.008433975894893114,0.005537627899893896,0.015444700302584904,0.005735868995497807,0.008394362430018967,0.0040211460367244115,0.007175103342214627,0.1545993724640392
"[2, 13, 3]",0.005749623765701807,0.011197291124858524,0.019889525193714314,0.004568786381980751,0.013111776268138498,0.026342169517061177,0.021019741835628873,0.11279455103973804
"[2, 14, 3]",0.016028751968182917,0.005048143993433306,0.004656395908023325,0.11313277012308756,0.005000078038690332,0.005543463614498631,0.017804815227498553,0.007097976418683468
"[2, 15, 3]",0.014948119483824171,0.0032758354870108548,0.004468040456477357,0.003917840339105168,0.0019346364767272649,0.005535307906816437,0.08548075482084044,0.01374397091158842
"[2, 16, 3]",0.0007266428239297869,0.012647080000273599,0.0007260987396558102,0.0023631503080016806,0.0765110301645522,0.013399641011945431,0.00695993270595717,0.002045077695104855
"[2, 17, 3]",0.0004660944208765155,0.00039652061933635404,0.0005848386625121463,0.0008517075978261448,0.01055087480324108,0.0005752720671900615,0.0525397402318048,9.283689465702148e-05
"[1, 3, 3]",3.0141746072051047e-05,2.051068391544092e-05,4.002742237176442e-05,0.011215905764330705,2.7021204080087245e-05,1.61510794427214e-05,2.2149800484204774e-05,2.4039275392893234e-05
"[1, 2, 5]",0.00018070425285151914,2.261067633342294e-06,0.02863845794946794,0.00017345578134339367,0.0018322773473764748,2.2633309643066006e-06,0.00026726344478192955,0.00017379797690821023
"[1, 3, 2]",0.00017569219889092939,0.02912053849063715,0.0005585418381290001,9.424118334285213e-05,0.0005376076974488921,0.0,0.0003676720644884059,0.0001990558451089504
"[1, 4, 2]",5.737745898488756e-06,5.783855114956528e-06,1.1066488092284503e-05,0.01062299612199971,0.0,0.0,0.0,5.888960174614506e-06
"[2, 13, 2]",0.010899319206433484,0.021977839494537476,0.07693312789685847,0.010478050711250745,0.00953431133265162,0.0096048505264711,0.012585716557014763,0.008546466913591925
"[2, 14, 2]",0.01727321273046097,0.005552474795289786,0.0072088570955134495,0.004630929390803343,0.011765081217351753,0.020944165513874253,0.0880361923421691,0.005401246152831112
"[2, 15, 2]",5.1205054518122105e-06,0.13478393649203305,0.0,5.1022557824857905e-06,9.681773321036762e-06,7.593000133830148e-07,0.0007053246798894292,0.0008891517440260217
"[1, 4, 3]",0.00037086243842449854,0.00028021746534149155,0.007059759437435442,0.0002752630046247224,0.00033509791900753654,0.01078179940027414,0.0004250128607381019,0.0007387809195476112
"[1, 5, 3]",0.0,1.0829799894751224e-05,2.526576692463283e-06,0.0011595807231542972,0.00027572031380622604,2.3759448509533143e-05,0.01000246898827217,5.012778664127867e-06
"[2, 18, 3]",0.0009921830790275915,0.0013930754680852638,0.00036829038288070106,0.0007050261723017747,0.00035878250776327406,0.04956363022267001,0.0,0.0
"[2, 19, 3]",0.004068484571880981,0.006144081863087099,0.0025576401856093316,0.002629777048903678,0.006201612254185202,0.0037074337259009544,0.1371442903893241,0.0036571577480012433
"[2, 16, 2]",0.012153054775955501,0.0034292186743002883,0.0795327913627365,0.0008078161998597321,0.00186684048304848,0.0030876300203567224,0.012332249201557025,0.014944416147946747
"[2, 17, 2]",0.0,0.0,0.0,0.0,0.12674915393761466,0.0,0.0,0.0
"[2, 18, 2]",0.0007167091573061508,0.00917361113732385,0.004452634448386583,0.0974593297985075,0.002670131889801431,0.0044469632659768586,0.0031516355039524564,0.001827711874291484
"[2, 19, 2]",9.535655855241908e-05,1.996046976301568e-05,0.00011631975532888392,5.1859533071244155e-05,3.550134990486947e-05,0.00671675304446195,0.0001251790917444838,0.0009409075531164558
"[2, 21, 3]",5.3566597522557536e-06,0.00033799700918864814,0.0,0.037932766516065926,5.383523588772049e-06,6.970264319535874e-05,2.6412864900567687e-05,0.00039077273192578556
"[1, 24, 5]",0.0010995659905787987,0.0006741679350578884,0.001278766399143547,0.0010324078225942973,0.09299966436737918,0.0006728202733557075,0.0009546570192939909,0.000355698916153049
"[1, 25, 5]",0.002749624180046692,0.0012993598474859906,0.07297891211974974,0.0026676756861836472,0.010668920130477716,0.0020681371080771296,0.0017424287718231853,0.0028553300364202922
"[1, 26, 5]",0.0024637777802658106,0.0012017328827911102,0.011939785540704476,0.0012162138858846498,0.06471776175007152,0.0012608172406614443,0.0015739722341022544,0.0026910787394755055
"[1, 27, 5]",0.0013768089136018012,0.0034380944601865872,0.01085753128825792,0.011192116362845488,0.0021027121590557157,0.0009736675614389614,0.0014662627602790473,0.08956282398578866
"[1, 28, 5]",0.07120758225395162,0.0038011595350905068,0.0032039282479364136,0.005851658941057564,0.0021712314606432723,0.003867346434502616,0.002215233284169214,0.0028926509945890614
"[2, 20, 3]",0.00010647866529458175,0.0,0.0,0.0,0.021936357927843313,0.0,0.00010615954862821522,0.00019728942577935244
"[1, 1, 4]",0.0,2.1873237428689657e-05,0.0,0.0,0.0,0.0032658080190922584,0.0,0.0
"[1, 23, 5]",0.0009190152297143292,0.011079237348839944,0.0003746310123416769,0.0008633920852045302,0.0008681713485694761,0.0009325485613012755,0.03534337211694618,0.0005116758528938802
"[1, 29, 5]",0.12116678835286075,0.0013610305231666353,0.00040804859354488576,0.002160874041469302,0.0025337837745683265,0.0014683023895756707,0.0002573483602885131,0.001471027969062326
"[1, 30, 5]",0.012752809829090264,0.005574371806134034,0.003819311867230615,0.004236087110947749,0.004174435972752078,0.0066187846116360135,0.08507206135832583,0.00372977813321987
"[1, 31, 5]",0.0014939175757186013,0.011934994346580135,0.0725594222809134,0.0018961360228876274,0.0008279771679617937,0.011228101002464028,0.0003342379748780954,0.0009234204663943145
"[1, 32, 5]",0.06896612180312481,0.0034856373805070857,0.003664065403692302,0.012350418814918994,0.001961770620479221,0.0016247180508534597,0.003942965489868525,0.0020870623368372445
"[1, 33, 5]",0.001106215993006397,0.001268649061884293,0.0480679389030145,0.0013235817804733816,0.0003742755819009266,0.00228579073796283,0.0009036872355624392,0.0018588085296504775
"[1, 34, 5]",0.00283717349679405,0.0026472027171454693,0.0007811504307467174,0.022945895127631847,0.0016754256178530796,0.002762885527275945,0.002648331468143318,0.002457824030797209
"[1, 35, 5]",0.0,0.019826685860577446,0.0002692543825473682,0.0,0.00986090636999001,0.010259889474215479,0.0,0.00018059543834818883
"[1, 36, 5]",0.03492125432425802,8.839369683463053e-05,0.00025576228429869725,0.0007335908559811058,0.00103243570759287,0.00142636511684967,0.00045892398826356416,0.0006572849160145752
