state,0,1,2,3,4,5,6,7,8,9,10,11,12
"[0, 0, 23, 0, 23, 0, 1, 0, 164]",0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 23, 0, 2, 0, 1, 0, 164]",0.0,0.0,0.0,0.0,-0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 23, 0, 2, 0, 1, 0, 186]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 23, 0, 2, 0, 1, 0, 199]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 23, 0, 2, 0, 1, 0, 182]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 23, 0, 3, 0, 1, 0, 197]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 23, 0, 23, 0, 1, 0, 190]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 23, 0, 23, 0, 1, 0, 199]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 23, 0, 23, 0, 1, 0, 201]",0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 23, 0, 22, 0, 1, 0, 201]",0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 23, 0, 21, 0, 1, 0, 201]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 23, 0, 21, 0, 1, 0, 198]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006
"[0, 0, 23, 0, 21, 0, 1, 0, 167]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0
"[0, 0, 23, 0, 20, 0, 1, 0, 162]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 23, 0, 20, 0, 1, 0, 168]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 23, 0, 20, 0, 1, 0, 178]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 23, 0, 21, 0, 1, 0, 176]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 23, 0, 21, 0, 1, 0, 170]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 23, 0, 21, 0, 1, 0, 169]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 22, 0, 21, 0, 1, 0, 169]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 21, 0, 21, 0, 1, 0, 169]",0.0,0.0,0.0,0.0,-0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 21, 0, 21, 0, 1, 0, 177]",0.0,0.0,0.0,0.0,-0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 21, 0, 21, 0, 1, 0, 203]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 21, 0, 21, 0, 1, 0, 198]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 21, 0, 21, 0, 1, 0, 191]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 21, 0, 21, 0, 1, 0, 206]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 21, 0, 21, 0, 1, 0, 201]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 21, 0, 21, 0, 1, 0, 205]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 21, 0, 21, 0, 1, 0, 208]",0.0,0.0,0.0,0.0,-0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 21, 0, 21, 0, 1, 0, 181]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 21, 0, 21, 0, 1, 0, 170]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 21, 0, 21, 0, 1, 0, 173]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 21, 0, 21, 0, 1, 0, 150]",0.0,0.0,0.0,0.0,-0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 21, 0, 21, 0, 1, 0, 122]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 21, 0, 21, 0, 1, 0, 101]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 21, 0, 21, 0, 1, 0, 111]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 21, 0, 21, 0, 1, 0, 109]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 21, 0, 21, 0, 1, 0, 128]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 21, 0, 21, 0, 1, 0, 115]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006
"[0, 0, 21, 0, 21, 0, 1, 0, 102]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 21, 0, 21, 0, 1, 0, 97]",0.0,0.0,0.0,0.0,-0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00594
"[0, 0, 21, 0, 21, 0, 1, 0, 117]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 21, 0, 21, 0, 1, 0, 131]",0.0,0.0,0.0,0.0,0.0,2.700433026000001e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 21, 0, 21, 0, 1, 0, 152]",0.0,0.0,0.0,0.0,0.0,0.0,3.9366e-11,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 21, 0, 21, 0, 1, 0, 146]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 21, 0, 21, 0, 1, 0, 110]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 21, 0, 21, 0, 1, 0, 142]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 21, 0, 21, 0, 1, 0, 135]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 21, 0, 21, 0, 1, 0, 116]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 21, 0, 21, 0, 1, 0, 92]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.27667825232746e-05,0.0,0.0,0.0
"[0, 0, 21, 0, 21, 0, 1, 0, 113]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 21, 0, 21, 0, 1, 0, 129]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 21, 0, 21, 0, 1, 0, 148]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 21, 0, 21, 0, 1, 0, 105]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.66654e-07,0.0,0.0,0.0,0.0,0.0
"[0, 0, 21, 0, 21, 0, 1, 0, 99]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 21, 0, 21, 0, 1, 0, 118]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 21, 0, 21, 0, 1, 0, 137]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 21, 0, 21, 0, 1, 0, 144]",0.0,0.0,0.0,0.0,-0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 21, 0, 21, 0, 1, 0, 103]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 21, 0, 21, 0, 1, 0, 119]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 21, 0, 21, 0, 1, 0, 85]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 21, 0, 21, 0, 1, 0, 98]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 21, 0, 21, 0, 1, 0, 93]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.796980229388601e-07,0.0,0.0,0.0,0.0
"[0, 0, 21, 0, 21, 0, 1, 0, 125]",0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 21, 0, 20, 0, 1, 0, 102]",0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 21, 0, 19, 0, 1, 0, 66]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 21, 0, 19, 0, 1, 0, 78]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 20, 0, 19, 0, 1, 0, 66]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 20, 0, 20, 0, 1, 0, 78]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0
"[0, 0, 20, 0, 19, 0, 1, 0, 106]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 19, 0, 19, 0, 1, 0, 107]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 19, 0, 19, 0, 1, 0, 128]",0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 19, 0, 5, 0, 1, 0, 125]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 19, 0, 12, 0, 1, 0, 142]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 19, 0, 16, 0, 1, 0, 159]",0.0,0.0,0.0,0.0,-0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 19, 0, 16, 0, 1, 0, 145]",0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 3, 0, 3, 0, 1, 0, 140]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 3, 0, 3, 0, 1, 0, 130]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 3, 0, 3, 0, 1, 0, 138]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 3, 0, 3, 0, 1, 0, 142]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 3, 0, 3, 0, 1, 0, 160]",0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 3, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.193990880681649e-07,0.0,0.0
"[0, 0, 12, 0, 0, 0, 1, 0, 6]",7.001596085430434e-07,0.0,0.0,0.0,0.0,0.0,6.511713249688368e-05,3.363748065567031e-06,0.0,0.0,1.7016663533199036e-08,0.0,3.068790413107423e-06
"[0, 0, 12, 0, 0, 0, 1, 0, 9]",1.2866806537310126e-05,1.7495731460075057e-05,1.3898992518072196e-05,2.391579366959972e-06,-0.040741050231333856,1.7031512915335127e-05,6.4022678973485214e-06,4.5533617527964435e-06,1.328567823838547e-05,0.00029715464242053115,1.333286837606945e-05,6.275664673194158e-06,4.32499926834278e-06
"[0, 1, 12, 0, 0, 0, 1, 0, 9]",5.320287919044533e-08,1.2777249190230174e-08,2.7795703813912213e-08,5.672119405591104e-08,-0.005999999985641898,0.0,9.710831934497607e-06,4.160602141796989e-10,1.3772682552506136e-08,2.756252179974485e-08,6.549142875324904e-08,1.1019149222509608e-10,6.063514723767217e-08
"[0, 1, 12, 0, 0, 0, 1, 0, 6]",0.0,0.0,0.0,0.0,0.0,2.031690265766748e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 13, 0, 0, 0, 1, 0, 9]",0.0,0.0,0.0,0.0,-0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 13, 0, 0, 0, 1, 0, 6]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 13, 0, 0, 0, 1, 0, 24]",0.0,0.0,0.0,0.0,-0.0178206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 13, 0, 0, 0, 1, 0, 43]",0.0,0.0,0.0,0.0,-0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 13, 0, 0, 0, 1, 0, 42]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 1, 13, 0, 0, 0, 1, 0, 40]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 1, 13, 0, 0, 0, 1, 0, 41]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 1, 13, 0, 0, 0, 1, 0, 42]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 1, 13, 0, 0, 0, 1, 0, 39]",0.0,0.0,0.0,0.0,-0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 13, 0, 0, 0, 1, 0, 39]",0.0,0.0,0.0,0.0,-0.011940000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 14, 0, 0, 0, 1, 0, 39]",0.0,0.0,0.0,0.0,-0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 14, 0, 0, 0, 1, 0, 48]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 1, 14, 0, 0, 0, 1, 0, 48]",0.0,0.0,0.0,0.0,-0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 14, 0, 1, 0, 1, 0, 40]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 14, 0, 5, 0, 1, 0, 41]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 14, 0, 7, 0, 1, 0, 42]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 14, 0, 8, 0, 1, 0, 41]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00594,0.0,0.0,0.0,0.0,0.0
"[0, 0, 14, 0, 7, 0, 1, 0, 43]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 14, 0, 8, 0, 1, 0, 38]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 14, 0, 9, 0, 1, 0, 43]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 14, 0, 9, 0, 1, 0, 45]",0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 14, 0, 8, 0, 1, 0, 45]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 14, 0, 8, 0, 1, 0, 43]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 14, 0, 9, 0, 1, 0, 42]",0.0,0.0,0.0,0.0,-0.0029460000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 14, 0, 10, 0, 1, 0, 42]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 14, 0, 11, 0, 1, 0, 41]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009000000000000001
"[0, 0, 14, 0, 10, 0, 1, 0, 39]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 14, 0, 10, 0, 1, 0, 41]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 14, 0, 11, 0, 1, 0, 43]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 14, 0, 11, 0, 1, 0, 40]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 14, 0, 11, 0, 1, 0, 39]",0.0,0.0,0.0,0.0,-0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 14, 0, 11, 0, 1, 0, 45]",0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 14, 0, 10, 0, 1, 0, 45]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 14, 0, 10, 0, 1, 0, 43]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 13, 0, 10, 0, 1, 0, 42]",0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 13, 0, 9, 0, 1, 0, 43]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 13, 0, 9, 0, 1, 0, 45]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 13, 0, 11, 0, 1, 0, 45]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0
"[0, 0, 13, 0, 10, 0, 1, 0, 45]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 13, 0, 10, 0, 1, 0, 51]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 13, 0, 11, 0, 1, 0, 51]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 13, 0, 12, 0, 1, 0, 51]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 13, 0, 13, 0, 1, 0, 49]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0
"[0, 0, 13, 0, 12, 0, 1, 0, 45]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 13, 0, 12, 0, 1, 0, 44]",0.0,0.00297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 13, 0, 11, 0, 1, 0, 43]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 13, 0, 12, 0, 1, 0, 43]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7e-05
"[0, 0, 13, 0, 12, 0, 1, 0, 42]",0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 13, 0, 10, 0, 1, 0, 43]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 13, 0, 13, 0, 1, 0, 43]",0.0,0.0,0.0,0.0,-0.006,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0
"[0, 1, 12, 0, 0, 0, 1, 0, 7]",0.0,0.0,0.0,0.0,0.0,0.0,6.098250707048352e-10,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 1, 12, 0, 0, 0, 1, 0, 15]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 1, 12, 0, 0, 0, 1, 0, 21]",0.0,0.0,0.0,0.0,-0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 1, 12, 0, 0, 0, 1, 0, 19]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 1, 12, 0, 0, 0, 1, 0, 12]",0.0,0.0,3.804704734573507e-08,0.0,-0.01194,4.133211590508639e-06,6.903403074640567e-10,3.812325573394723e-08,0.0,3.472535011119495e-10,0.0,0.0,0.0
"[0, 0, 12, 0, 0, 0, 1, 0, 12]",0.0,0.0,0.0,1.857392802102875e-07,-0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 1, 13, 0, 0, 0, 1, 0, 12]",0.0,0.0,0.0,0.0,-0.006,0.0,0.0,0.0,0.0,5.4000000000000005e-05,0.0,0.0,0.0
"[0, 0, 13, 0, 0, 0, 1, 0, 12]",0.0,0.0,0.0,0.0,-0.01194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 13, 0, 0, 0, 1, 0, 21]",0.0,0.0,0.0,0.00010585453579067782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 1, 13, 0, 0, 0, 1, 0, 21]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01752808153271941
"[0, 1, 13, 0, 0, 0, 1, 0, 20]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.400000000000001e-05,0.0
"[0, 1, 13, 0, 0, 0, 1, 0, 17]",0.0,0.0,0.0,0.0,-0.00589254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 1, 14, 0, 0, 0, 1, 0, 21]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 1, 14, 0, 0, 0, 1, 0, 18]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 1, 14, 0, 0, 0, 1, 0, 12]",0.0,0.0,0.0,0.0,-0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 14, 0, 0, 0, 1, 0, 12]",0.0,0.0,0.0,0.0,-0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 15, 0, 0, 0, 1, 0, 12]",0.0,0.0,0.0,0.0,-0.023642393999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 1, 15, 0, 0, 0, 1, 0, 12]",0.0,0.0,0.0,0.0,-0.011940000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 16, 0, 0, 0, 1, 0, 12]",0.0,0.0,0.0,0.0,-0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 1, 16, 0, 0, 0, 1, 0, 12]",0.0,0.0,0.0,0.0,-0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 1, 16, 0, 0, 0, 1, 0, 18]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 1, 16, 0, 0, 0, 1, 0, 21]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 1, 17, 0, 0, 0, 1, 0, 21]",0.0,0.0,0.0,0.0,-0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 17, 0, 0, 0, 1, 0, 21]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 1, 17, 0, 0, 0, 1, 0, 12]",0.0,0.0,0.0,0.0,-0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 1, 18, 0, 0, 0, 1, 0, 12]",0.0,0.0,0.0,0.0,-0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 18, 0, 0, 0, 1, 0, 12]",0.0,0.0,0.0,0.0,-0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 18, 0, 0, 0, 1, 0, 21]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 1, 18, 0, 0, 0, 1, 0, 21]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 1, 18, 0, 0, 0, 1, 0, 20]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006
"[0, 1, 18, 0, 0, 0, 1, 0, 19]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
